User:
nsb37
Hostname:

CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                16
On-line CPU(s) list:   0-15
Thread(s) per core:    2
Core(s) per socket:    8
Socket(s):             1
NUMA node(s):          1
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 85
Model name:            Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz
Stepping:              4
CPU MHz:               1535.765
Computation started at:
Wed 25 Nov 11:26:53 GMT 2020
git commit: 2dc9da2c14d8b29bbb58a979480699b27e79f1a4, branch: master, compiled at: Wed 25 Nov 11:13:16 GMT 2020

Number of MPI processes used: 4

{
    "sampling": {
        "tau": "0.001",
        "maxIter": "15000",
        "seed": "300",
        "shiftDamping": "0.01",
        "initialShift": "0.0",
        "initialPop": "500.0",
        "targetPop": "10000.0",
        "mainMemoryFac": "10.0",
        "spawnMemoryFac": "10.0",
        "initiator": "true",
        "heatBath": "true"
    }
}

Starting heat bath construction
Heat bath construction done
Hartree--Fock energy: -76.0268

Starting heat bath excitation generator construction...
Heat bath excitation generator construction finished.
#  1. Iter     2. nDets  3. nSpawned           4. Shift_1        5. nWalkers_1      6. Energy_Num_1    7. Energy_Denom_1    8. Time
     14727         8781         7445       -76.2903306484     10250.5075199647    -31199.7911027382       409.2198821929     0.0042
     14728         8781         7475       -76.2930143019     10253.2587701311    -31196.0444915705       409.1720223121     0.0042
     14729         8781         7563       -76.2902543687     10250.4293296539    -31191.9719099738       409.1181826359     0.0042
     14730         8781         7499       -76.2839864775     10244.0064851563    -31187.8371742486       409.0639860933     0.0042
     14731         8781         7547       -76.2919074452     10252.1239441533    -31192.3135227386       409.1223833616     0.0042
     14732         8781         7499       -76.2877870496     10247.9005336628    -31194.9370839595       409.1562199168     0.0042
     14733         8781         7507       -76.2625619461     10222.0826750675    -31194.9055917993       409.1553202747     0.0042
     14734         8781         7420       -76.2674845869     10227.1158779600    -31192.4787530270       409.1243290733     0.0042
     14735         8781         7427       -76.2756851349     10235.5061132226    -31193.9852134928       409.1445402469     0.0042
     14736         8781         7456       -76.2696314336     10229.3117186757    -31194.3286515568       409.1495973263     0.0042
     14737         8781         7384       -76.2589322499     10218.3730428755    -31191.7125073984       409.1155398563     0.0042
     14738         8781         7396       -76.2523763524     10211.6761777183    -31188.9787364357       409.0797455647     0.0041
     14739         8781         7525       -76.2513585105     10210.6368434746    -31195.2302982805       409.1620730492     0.0041
     14740         8781         7530       -76.2453323949     10204.4856492442    -31198.7307414236       409.2083506321     0.0042
     14741         8781         7483       -76.2382004522     10197.2104631033    -31201.9668695389       409.2512737991     0.0042
     14742         8781         7335       -76.2304637550     10189.3242412574    -31205.6453700787       409.2988984251     0.0042
     14743         8781         7480       -76.2316235866     10190.5060998141    -31202.3184675244       409.2549553806     0.0041
     14744         8781         7608       -76.2209571217     10179.6422271932    -31212.2036880747       409.3844260914     0.0042
     14745         8781         7475       -76.2359028109     10194.8677790506    -31218.5641425266       409.4679283426     0.0042
     14746         8781         7499       -76.2367413893     10195.7227345539    -31215.4830338547       409.4269274177     0.0041
     14747         8781         7539       -76.2394910047     10198.5265515647    -31217.9612398629       409.4595293154     0.0042
     14748         8781         7485       -76.2409917854     10200.0572415934    -31222.0217685187       409.5120925467     0.0042
     14749         8781         7457       -76.2510246036     10210.2959089608    -31215.3940313412       409.4243669760     0.0042
     14750         8781         7419       -76.2427011355     10201.8009375679    -31216.4462927908       409.4388817924     0.0041
     14751         8781         7389       -76.2281156450     10186.9319566821    -31212.6080821398       409.3897355279     0.0041
     14752         8781         7375       -76.2249574527     10183.7152356621    -31210.9524869613       409.3680166592     0.0042
     14753         8781         7418       -76.2251989273     10183.9611494585    -31209.3711014157       409.3472319214     0.0042
     14754         8781         7469       -76.2172441803     10175.8632872498    -31215.7600254624       409.4316340345     0.0041
     14755         8781         7545       -76.2235850908     10182.3177572807    -31215.1775673475       409.4233048777     0.0041
     14756         8781         7494       -76.2417728456     10200.8539585823    -31223.7932720721       409.5361719949     0.0041
     14757         8781         7330       -76.2418803576     10200.9636306782    -31220.5660287980       409.4940451091     0.0041
     14758         8781         7464       -76.2530655024     10212.3799396586    -31220.8129076389       409.4983424637     0.0041
     14759         8781         7495       -76.2398702584     10198.9133417811    -31230.6998469449       409.6283619800     0.0042
     14760         8781         7472       -76.2200358840     10178.7044833997    -31232.0419836155       409.6468297686     0.0042
     14761         8781         7504       -76.2196376594     10178.2991503853    -31233.6426632119       409.6684564629     0.0041
     14762         8781         7339       -76.2293200889     10188.1589894028    -31235.1225229371       409.6883053791     0.0041
     14763         8781         7398       -76.2343356598     10193.2702144534    -31236.4358759770       409.7055950414     0.0041
     14764         8781         7456       -76.2351299097     10194.0798470061    -31230.0282713743       409.6205550706     0.0041
     14765         8781         7473       -76.2292653797     10188.1032509784    -31228.0611411480       409.5947395812     0.0041
     14766         8781         7461       -76.2398893461     10198.9328091831    -31221.7731073933       409.5117993799     0.0041
     14767         8781         7466       -76.2412524591     10200.3231337477    -31218.5476258373       409.4694434129     0.0041
     14768         8781         7506       -76.2306290486     10189.4926656637    -31229.8060472813       409.6176734321     0.0043
     14769         8781         7472       -76.2375507278     10196.5479470435    -31238.0567054610       409.7263362081     0.0041
     14770         8781         7484       -76.2378894418     10196.8933241950    -31245.4193280814       409.8233702082     0.0044
     14771         8781         7457       -76.2346745952     10193.6157063354    -31247.5756249174       409.8509166134     0.0041
     14772         8781         7481       -76.2399769281     10199.0221339538    -31246.1257121157       409.8313926643     0.0041
     14773         8781         7402       -76.2159260978     10174.5221129781    -31243.7562367325       409.8004560012     0.0042
     14774         8781         7490       -76.1968862317     10155.1683895369    -31251.6116428798       409.9047321641     0.0041
     14775         8781         7519       -76.1966938471     10154.9730216505    -31255.6550539747       409.9574186331     0.0041
     14776         8781         7430       -76.1763503721     10134.3352769202    -31254.7523222416       409.9445262874     0.0043
     14777         8781         7338       -76.1830629079     10141.1402694222    -31250.1215114956       409.8832074744     0.0042
     14778         8781         7431       -76.1671256973     10124.9909927451    -31259.0079009210       410.0000492733     0.0041
     14779         8781         7374       -76.1680158079     10125.8922690537    -31254.6627252916       409.9425042724     0.0041
     14780         8781         7400       -76.1859682315     10144.0870269640    -31261.4893245759       410.0315292320     0.0041
     14781         8781         7449       -76.1896871840     10147.8602662653    -31258.8363450608       409.9975962072     0.0041
     14782         8781         7391       -76.1954779897     10153.7383967601    -31260.6084861516       410.0201820370     0.0041
     14783         8781         7434       -76.2076585056     10166.1137093696    -31258.6482370686       409.9942935257     0.0041
