User:
nsb37
Hostname:

CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                16
On-line CPU(s) list:   0-15
Thread(s) per core:    2
Core(s) per socket:    8
Socket(s):             1
NUMA node(s):          1
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 85
Model name:            Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz
Stepping:              4
CPU MHz:               1544.062
Computation started at:
Wed 25 Nov 11:20:40 GMT 2020
git commit: 2dc9da2c14d8b29bbb58a979480699b27e79f1a4, branch: master, compiled at: Wed 25 Nov 11:13:16 GMT 2020

Number of MPI processes used: 4

{
    "sampling": {
        "tau": "0.001",
        "maxIter": "30000",
        "seed": "100",
        "shiftDamping": "0.01",
        "initialShift": "0.0",
        "initialPop": "50.0",
        "targetPop": "1000.0",
        "mainMemoryFac": "10.0",
        "spawnMemoryFac": "10.0",
        "initiator": "true"
    }
}

Starting heat bath construction
Heat bath construction done
Hartree--Fock energy: -128.496

#  1. Iter     2. nDets  3. nSpawned           4. Shift_1        5. nWalkers_1      6. Energy_Num_1    7. Energy_Denom_1    8. Time
     29354          874          111      -128.6307646426      1012.4626798552    -17963.3870525051       139.5800393942     0.0005
     29355          874          115      -128.5857672689      1007.9170983362    -17960.7861875371       139.5612777554     0.0005
     29356          874          121      -128.6081758001      1010.1782249864    -17959.0992627495       139.5487985295     0.0006
     29357          874          100      -128.5818573140      1007.5230843267    -17956.9936286584       139.5331933359     0.0005
     29358          874          127      -128.6335679888      1012.7465479807    -17955.7380410299       139.5212621897     0.0005
     29359          874          123      -128.7208459527      1021.6242788083    -17953.2724371340       139.5021173251     0.0005
     29360          874          115      -128.7297910486      1022.5385403667    -17949.0213788006       139.4707996268     0.0005
     29361          874          141      -128.7147328851      1020.9999438272    -17944.7992095019       139.4382413795     0.0005
     29362          874          120      -128.7450191897      1024.0968627047    -17941.1040973127       139.4077904165     0.0005
     29363          874          126      -128.7070121748      1020.2119635758    -17936.5948308310       139.3731239567     0.0005
     29364          874          123      -128.6821091800      1017.6744910993    -17932.8219269222       139.3437632737     0.0005
     29365          874          117      -128.7385046785      1023.4299309199    -17929.8020095858       139.3178788530     0.0005
     29366          874          132      -128.7208512931      1021.6248243983    -17925.3521423415       139.2841423393     0.0005
     29367          874          118      -128.7640085639      1026.0434061578    -17921.6443582480       139.2528728317     0.0005
     29368          874          119      -128.7427056233      1023.8599585063    -17916.6963250318       139.2156005702     0.0005
     29369          874          118      -128.7522536058      1024.8380050462    -17912.5276957449       139.1813039866     0.0005
     29370          874          104      -128.7365195593      1023.2267880432    -17907.8622671385       139.1456869515     0.0005
     29371          874          124      -128.8366040719      1033.5191227262    -17904.1316926403       139.1122683557     0.0005
     29372          874          120      -128.7949843389      1029.2265826445    -17898.0210895079       139.0649348025     0.0006
     29373          874          122      -128.7730587166      1026.9724114223    -17892.5795536683       139.0234052002     0.0005
     29374          874          117      -128.7677502967      1026.4273960171    -17887.5469378894       138.9849361747     0.0005
     29375          874          112      -128.7549761276      1025.1170574042    -17882.5018403781       138.9472155843     0.0005
     29376          874          110      -128.7501845568      1024.6259829721    -17877.8140721468       138.9112801666     0.0005
     29377          874          115      -128.7265623574      1022.2084475458    -17873.7242140876       138.8760196459     0.0005
     29378          874          103      -128.7290095561      1022.4586328705    -17869.4316599525       138.8440486326     0.0005
     29379          874          110      -128.6943315879      1018.9190948255    -17865.0367579477       138.8117452005     0.0005
     29380          874          114      -128.6862280644      1018.0937457966    -17861.3469234304       138.7842629933     0.0006
     29381          874          108      -128.6991567719      1019.4108606709    -17857.9699494064       138.7579108687     0.0005
     29382          874          110      -128.6797102918      1017.4303916470    -17854.2769882842       138.7297697873     0.0005
     29383          874          114      -128.6737093587      1016.8200216377    -17851.2536870140       138.7043322189     0.0005
     29384          874          134      -128.6602056001      1015.4478590975    -17848.2143637824       138.6797316701     0.0005
     29385          874          116      -128.6490531620      1014.3160184212    -17869.1350052957       138.8423220933     0.0004
     29386          874          115      -128.6410967285      1013.5093055928    -17866.2364401603       138.8211203943     0.0005
     29387          874          116      -128.6174623972      1011.1167725303    -17863.7654652206       138.8010264539     0.0005
     29388          874          108      -128.5938093580      1008.7280002697    -17861.5166682490       138.7842158914     0.0005
     29389          874          125      -128.5980281136      1009.1536477389    -17882.1639463259       138.9448291501     0.0005
     29390          874          130      -128.6217658724      1011.5519977754    -17880.3496355083       138.9307014645     0.0005
     29391          874          119      -128.6257077703      1011.9508198360    -17878.0138980374       138.9132773120     0.0005
     29392          874          120      -128.5404621526      1003.3610466108    -17875.5509980122       138.8953077627     0.0004
     29393          874          136      -128.6008048442      1009.4339014206    -17874.8978918033       138.8891807543     0.0004
     29394          874          139      -128.6013726056      1009.4912148133    -17873.2935753444       138.8746730691     0.0005
